,date,f_stat,p_value,significant
3645,3965,1.113187973795467,0.335625982465407,False
3646,3966,1.1064248093074747,0.3425998883006015,False
3647,3967,1.1069948762134707,0.34200876480496967,False
3648,3968,1.044952638259903,0.4097182558459975,False
3649,3969,1.0120195135608747,0.4481621973526855,False
3650,3970,1.0614279706857688,0.39110055824824097,False
3651,3971,1.0498058586104941,0.40418900392932344,False
3652,3972,1.0496309961378232,0.40438758204308844,False
3653,3973,0.9685281907815645,0.5010449990379524,False
3654,3974,0.9366811422792856,0.5408948527642801,False
3655,3975,0.9671687708052409,0.5027297396635595,False
3656,3976,0.9541835991122521,0.5189014855245724,False
3657,3977,0.9724298461237063,0.4962190168540359,False
3658,3978,0.9906785437640209,0.4738475337293553,False
3659,3979,0.9344085769338213,0.5437642505297234,False
3660,3980,0.9660136812405792,0.504162545923849,False
3661,3981,0.9537270065756811,0.5194725711578695,False
3662,3982,0.9484439202559953,0.5260914654817711,False
3663,3983,0.9774796353728159,0.4899943310906625,False
3664,3984,0.9712153048519024,0.49771977794161526,False
3665,3985,0.9818679201123427,0.4846056149592093,False
3666,3986,0.9859476323118083,0.47961372984986617,False
3667,3987,0.9844281368274036,0.48147090524501,False
3668,3988,0.9960785203301857,0.46729658446493516,False
3669,3989,0.976432302463068,0.4912832960405855,False
3670,3990,0.9754652745827364,0.49247438787910136,False
3671,3991,0.8491441918886129,0.6520673508404572,False
3672,3992,0.844986846449304,0.6573038256688744,False
3673,3993,0.8473241878328326,0.6543611511122647,False
3674,3994,0.8517842058833215,0.6487364589145587,False
3675,3995,0.8244667893795857,0.6829584932242676,False
3676,3996,0.8300298518482775,0.6760388232286771,False
3677,3997,0.816303485301949,0.6930569348786645,False
3678,3998,0.8137068560610929,0.6962541272046938,False
3679,3999,0.8234085172307304,0.6842714831427035,False
3680,4000,0.8409871465241652,0.6623306903952357,False
3681,4001,0.9037168930984838,0.582723333427098,False
3682,4002,0.8995018143674365,0.5880925030292439,False
3683,4003,0.9066315404373181,0.5790120585474228,False
3684,4004,0.9098614003094264,0.5749012061482084,False
3685,4005,0.8778094427426497,0.6157262761807345,False
3686,4006,0.8700469262495045,0.6255982541127764,False
3687,4007,0.8746630200685988,0.6197296265891201,False
