,date,f_stat,p_value,significant
0,320,0.996579745488747,0.46669023547450217,False
1,321,0.951450562338957,0.5223221471487534,False
2,322,0.9194199943403908,0.5627504957730223,False
3,323,0.9659786785976666,0.5042059825820104,False
4,324,0.978390181416538,0.4888745978552903,False
5,325,0.898454489350782,0.5894268599383294,False
6,326,0.9231247140424133,0.5580489201255477,False
7,327,1.009623398553312,0.45101793387444755,False
8,328,0.9652361882225424,0.5051276314374582,False
9,329,1.0060892668453374,0.4552434395208188,False
10,330,0.9441282571986347,0.5315126388399918,False
11,331,0.9693607235467595,0.5000140577611262,False
12,332,0.9405329422893244,0.5360380545115591,False
13,333,0.9605341755894445,0.5109751716694952,False
14,334,0.9445207385896172,0.5310191132450881,False
15,335,0.9035070995494802,0.5829905175076627,False
16,336,0.8622976021319162,0.6354343404112889,False
17,337,0.6825091547947205,0.8424652792418119,False
18,338,0.5800609029704615,0.9247623724645293,False
19,339,0.5718058787957911,0.9299082830153858,False
20,340,0.5729686391318315,0.9291971075954109,False
21,341,0.5825217633485819,0.9231846560999506,False
22,342,0.577138511118821,0.9266099057654397,False
23,343,0.599648246826998,0.9116480711777348,False
24,344,0.6047017359972051,0.9080583484787101,False
25,345,0.6210130386926516,0.89589830589766,False
26,346,0.6583971311881481,0.8647985881832742,False
27,347,0.6794035685111135,0.845437045231388,False
28,348,0.6792800253816847,0.8455546945201167,False
29,349,0.6944467021203296,0.8307897328536846,False
30,350,0.6964237839419056,0.828818151354065,False
31,351,0.7482585715415468,0.7736247012481374,False
32,352,0.7518535780221978,0.7695696603175557,False
33,353,0.7599559786149475,0.7603354550299253,False
34,354,0.7698147815814038,0.7489307893118029,False
35,355,0.6833761902868359,0.8416307021433072,False
36,356,0.699910503274036,0.8253154606056534,False
37,357,0.7015834339494279,0.8236233443739591,False
38,358,0.7001586007717859,0.8250649873891541,False
39,359,0.7306263273439945,0.7931136745683144,False
40,360,0.7301549663755514,0.7936251580969876,False
41,361,0.7199344007089765,0.8045873359765046,False
42,362,0.7694359778926995,0.7493722643653902,False
43,363,0.7213801964246835,0.8030517764013256,False
44,364,0.6894209027115147,0.8357534828376754,False
45,365,0.7151293511279091,0.8096539462185224,False
46,366,0.7066839170004573,0.8184188908471192,False
47,367,0.6503385255421976,0.8718737729098769,False
48,368,0.6347678770892852,0.8849711478584821,False
49,369,0.6385467130309481,0.8818628755422722,False
50,370,0.6207768918501878,0.8960805623850204,False
51,371,0.6238674265298405,0.8936809741480164,False
52,372,0.6703206491393113,0.8539688031864907,False
53,373,0.6686143805917041,0.8555445863692775,False
54,374,0.5902355253187485,0.9181089848308261,False
55,375,0.5677648972168114,0.932345109551245,False
56,376,0.5785162883577163,0.9257424034649646,False
57,377,0.5675428495607432,0.9324774480173406,False
58,378,0.5666895473536847,0.9329844955350193,False
59,379,0.6263523143925069,0.8917291643656435,False
60,380,0.6275079228580677,0.8908146640344357,False
61,381,0.6221921643919015,0.8949855513358976,False
62,382,0.6454292358209153,0.8760855128086749,False
63,383,0.7050761351069914,0.8200667853202006,False
64,384,0.7090052420112081,0.8160278569524135,False
65,385,0.7054988839346074,0.8196341404159284,False
66,386,0.7359289803877451,0.7873247122954992,False
67,387,0.7333018695664538,0.7902007321997748,False
68,388,0.7382263694596468,0.7847970008253249,False
69,389,0.7169174541001996,0.8077751600625674,False
70,390,0.7167350860175126,0.8079671398046621,False
71,391,0.7194063185704133,0.8051469376341187,False
72,392,0.7402821124505504,0.7825252872575912,False
73,393,0.7741753819933126,0.7438305905914511,False
74,394,0.7698489485318996,0.7488909570528447,False
75,395,0.7790401565718412,0.7381022980495702,False
76,396,0.8783487782203285,0.6150398327425971,False
77,397,0.8631876529452153,0.6343057950738389,False
78,398,0.8521371884715977,0.6482907909075264,False
79,399,0.8827297263471293,0.6094619633920015,False
80,400,0.8891210373424763,0.6013199330595964,False
81,401,0.9173324527697648,0.5654018553765046,False
82,402,1.067109565211644,0.38478263499094245,False
83,403,1.0879690675634788,0.3620594115934057,False
84,404,1.0912286843166679,0.3585775875853311,False
85,405,1.0799870608115643,0.37066524218817243,False
86,406,1.0433985201789027,0.41149660270475885,False
87,407,1.0649783607402046,0.387146225218175,False
88,408,1.0861702499440382,0.36398897755179704,False
89,409,1.071484805706192,0.37995430266995545,False
90,410,1.1779354303801381,0.2733291257496835,False
91,411,1.1954927703152447,0.2578701547894877,False
92,412,1.147457756175475,0.30162888344954497,False
93,413,1.2403568764666444,0.22118349647784263,False
94,414,1.2518535884808089,0.21242988632658266,False
95,415,1.2230699609107356,0.2348412210207257,False
96,416,1.2219243329211034,0.23576746717157926,False
97,417,1.2097172740608166,0.24580061841058964,False
98,418,1.289761689575169,0.18540249887336602,False
99,419,1.3218902724262633,0.16464313898099414,False
100,420,1.3383415626843067,0.15474911187835694,False
101,421,1.2902063323363497,0.18510194899356225,False
102,422,1.2347114891573086,0.2255780600990266,False
103,423,1.2163825780380706,0.2402851978967261,False
104,424,1.18642129802853,0.2657800553326042,False
105,425,1.2316888244059971,0.22795713898677716,False
106,426,1.2223869408304155,0.23539312937582424,False
107,427,1.1432075880034083,0.3057215237701414,False
108,428,1.1056870306419557,0.3433658141676186,False
109,429,1.1070148743232742,0.341988038988854,False
110,430,1.1533574881696647,0.2960067504624717,False
111,431,1.1812166514841058,0.27039298467393946,False
112,432,1.2226030825313197,0.23521837677537705,False
113,433,1.2273657078139952,0.23139151810667147,False
114,434,1.2499097705361224,0.21389151838552523,False
115,435,1.2447458685560566,0.21781077773500768,False
