Local time,Open,High,Low,Close,Volume
01.08.2024 08:01:21.000 GMT+0100,1.28050,1.28052,1.28050,1.28051,4.5
01.08.2024 08:01:22.000 GMT+0100,1.28052,1.28052,1.28052,1.28052,3.6
01.08.2024 08:01:23.000 GMT+0100,1.28052,1.28052,1.28051,1.28051,1.8
01.08.2024 08:01:25.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,1.8
01.08.2024 08:01:26.000 GMT+0100,1.28055,1.28061,1.28055,1.28060,3.6
01.08.2024 08:01:27.000 GMT+0100,1.28060,1.28061,1.28059,1.28059,5.4
01.08.2024 08:01:28.000 GMT+0100,1.28060,1.28060,1.28060,1.28060,0.9
01.08.2024 08:01:29.000 GMT+0100,1.28058,1.28058,1.28058,1.28058,0.9
01.08.2024 08:01:30.000 GMT+0100,1.28058,1.28059,1.28058,1.28059,1.8
01.08.2024 08:01:31.000 GMT+0100,1.28059,1.28059,1.28055,1.28055,5.4
01.08.2024 08:01:32.000 GMT+0100,1.28054,1.28059,1.28053,1.28059,6.3
01.08.2024 08:01:36.000 GMT+0100,1.28060,1.28061,1.28060,1.28061,3.6
01.08.2024 08:01:37.000 GMT+0100,1.28062,1.28062,1.28062,1.28062,1.8
01.08.2024 08:01:40.000 GMT+0100,1.28063,1.28063,1.28063,1.28063,0.9
01.08.2024 08:01:41.000 GMT+0100,1.28062,1.28070,1.28062,1.28070,5.4
01.08.2024 08:01:42.000 GMT+0100,1.28070,1.28070,1.28070,1.28070,0.9
01.08.2024 08:01:45.000 GMT+0100,1.28068,1.28068,1.28063,1.28063,6.75
01.08.2024 08:01:46.000 GMT+0100,1.28062,1.28062,1.28062,1.28062,1.8
01.08.2024 08:01:47.000 GMT+0100,1.28061,1.28061,1.28060,1.28060,4.5
01.08.2024 08:01:52.000 GMT+0100,1.28062,1.28063,1.28062,1.28063,2.7000000000000006
01.08.2024 08:01:53.000 GMT+0100,1.28063,1.28064,1.28062,1.28064,4.5
01.08.2024 08:01:54.000 GMT+0100,1.28064,1.28069,1.28063,1.28069,5.400000000000001
01.08.2024 08:01:56.000 GMT+0100,1.28068,1.28070,1.28068,1.28069,2.7000000000000006
01.08.2024 08:01:58.000 GMT+0100,1.28071,1.28072,1.28071,1.28072,2.7000000000000006
01.08.2024 08:01:59.000 GMT+0100,1.28071,1.28071,1.28071,1.28071,0.9
01.08.2024 08:02:02.000 GMT+0100,1.28072,1.28072,1.28072,1.28072,0.9
01.08.2024 08:02:03.000 GMT+0100,1.28072,1.28072,1.28072,1.28072,0.9
01.08.2024 08:02:06.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,1.8
01.08.2024 08:02:07.000 GMT+0100,1.28071,1.28071,1.28071,1.28071,0.9
01.08.2024 08:02:08.000 GMT+0100,1.28071,1.28071,1.28071,1.28071,0.9
01.08.2024 08:02:11.000 GMT+0100,1.28070,1.28070,1.28070,1.28070,1.8
01.08.2024 08:02:13.000 GMT+0100,1.28071,1.28071,1.28070,1.28071,3.6
01.08.2024 08:02:16.000 GMT+0100,1.28072,1.28072,1.28072,1.28072,1.8
01.08.2024 08:02:17.000 GMT+0100,1.28074,1.28077,1.28074,1.28076,4.500000000000001
01.08.2024 08:02:18.000 GMT+0100,1.28077,1.28077,1.28072,1.28072,4.500000000000001
01.08.2024 08:02:19.000 GMT+0100,1.28071,1.28071,1.28071,1.28071,1.8
01.08.2024 08:02:23.000 GMT+0100,1.28072,1.28072,1.28067,1.28067,3.6
01.08.2024 08:02:24.000 GMT+0100,1.28068,1.28068,1.28068,1.28068,1.8
01.08.2024 08:02:25.000 GMT+0100,1.28067,1.28070,1.28063,1.28070,7.2
01.08.2024 08:02:26.000 GMT+0100,1.28069,1.28070,1.28069,1.28069,3.6
01.08.2024 08:02:27.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,1.8
01.08.2024 08:02:28.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,2.7000000000000006
01.08.2024 08:02:29.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,2.7000000000000006
01.08.2024 08:02:30.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,0.9
01.08.2024 08:02:31.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,1.8
01.08.2024 08:02:32.000 GMT+0100,1.28070,1.28070,1.28070,1.28070,1.8
01.08.2024 08:02:33.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,0.9
01.08.2024 08:02:37.000 GMT+0100,1.28070,1.28070,1.28070,1.28070,1.8
01.08.2024 08:02:38.000 GMT+0100,1.28069,1.28070,1.28069,1.28070,1.8
01.08.2024 08:02:39.000 GMT+0100,1.28070,1.28070,1.28069,1.28069,1.8
01.08.2024 08:02:40.000 GMT+0100,1.28069,1.28070,1.28067,1.28070,2.7000000000000006
01.08.2024 08:02:41.000 GMT+0100,1.28071,1.28071,1.28071,1.28071,1.8
01.08.2024 08:02:42.000 GMT+0100,1.28070,1.28070,1.28070,1.28070,1.8
01.08.2024 08:02:43.000 GMT+0100,1.28071,1.28071,1.28071,1.28071,0.9
01.08.2024 08:02:45.000 GMT+0100,1.28070,1.28070,1.28070,1.28070,0.9
01.08.2024 08:02:49.000 GMT+0100,1.28069,1.28069,1.28068,1.28068,1.8
01.08.2024 08:02:50.000 GMT+0100,1.28069,1.28069,1.28069,1.28069,1.8
01.08.2024 08:02:51.000 GMT+0100,1.28061,1.28061,1.28060,1.28061,5.4
01.08.2024 08:02:53.000 GMT+0100,1.28061,1.28061,1.28060,1.28060,4.5
01.08.2024 08:02:54.000 GMT+0100,1.28058,1.28059,1.28058,1.28059,1.8
01.08.2024 08:02:55.000 GMT+0100,1.28059,1.28059,1.28058,1.28058,1.8
01.08.2024 08:02:59.000 GMT+0100,1.28059,1.28059,1.28059,1.28059,0.9
01.08.2024 08:03:00.000 GMT+0100,1.28059,1.28059,1.28059,1.28059,0.9
01.08.2024 08:03:03.000 GMT+0100,1.28057,1.28059,1.28057,1.28059,3.6900000000000004
01.08.2024 08:03:04.000 GMT+0100,1.28059,1.28059,1.28058,1.28058,5.400000000000001
01.08.2024 08:03:05.000 GMT+0100,1.28057,1.28057,1.28057,1.28057,1.8
01.08.2024 08:03:06.000 GMT+0100,1.28057,1.28057,1.28050,1.28050,3.6
01.08.2024 08:03:07.000 GMT+0100,1.28051,1.28051,1.28050,1.28050,1.8
01.08.2024 08:03:08.000 GMT+0100,1.28050,1.28051,1.28048,1.28049,5.400000000000001
01.08.2024 08:03:10.000 GMT+0100,1.28049,1.28049,1.28049,1.28049,1.89
01.08.2024 08:03:11.000 GMT+0100,1.28050,1.28050,1.28050,1.28050,0.9
01.08.2024 08:03:17.000 GMT+0100,1.28050,1.28050,1.28050,1.28050,1.8
01.08.2024 08:03:18.000 GMT+0100,1.28049,1.28049,1.28049,1.28049,0.9
01.08.2024 08:03:21.000 GMT+0100,1.28050,1.28052,1.28050,1.28052,5.4
01.08.2024 08:03:22.000 GMT+0100,1.28056,1.28057,1.28053,1.28053,5.4
01.08.2024 08:03:23.000 GMT+0100,1.28053,1.28053,1.28051,1.28052,3.6
01.08.2024 08:03:26.000 GMT+0100,1.28052,1.28052,1.28052,1.28052,1.8
01.08.2024 08:03:28.000 GMT+0100,1.28052,1.28052,1.28051,1.28051,2.7000000000000006
01.08.2024 08:03:29.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:03:30.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:03:31.000 GMT+0100,1.28050,1.28050,1.28049,1.28049,4.5
01.08.2024 08:03:32.000 GMT+0100,1.28049,1.28050,1.28049,1.28050,2.7000000000000006
01.08.2024 08:03:33.000 GMT+0100,1.28050,1.28052,1.28050,1.28052,2.7000000000000006
01.08.2024 08:03:34.000 GMT+0100,1.28051,1.28051,1.28050,1.28051,2.7000000000000006
01.08.2024 08:03:36.000 GMT+0100,1.28050,1.28050,1.28050,1.28050,0.9
01.08.2024 08:03:39.000 GMT+0100,1.28051,1.28051,1.28050,1.28050,1.8
01.08.2024 08:03:41.000 GMT+0100,1.28050,1.28051,1.28050,1.28051,1.8900000000000001
01.08.2024 08:03:43.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:03:44.000 GMT+0100,1.28052,1.28052,1.28051,1.28051,2.7000000000000006
01.08.2024 08:03:45.000 GMT+0100,1.28051,1.28051,1.28050,1.28050,2.7000000000000006
01.08.2024 08:03:46.000 GMT+0100,1.28052,1.28052,1.28052,1.28052,0.9
01.08.2024 08:03:48.000 GMT+0100,1.28052,1.28052,1.28052,1.28052,0.9
01.08.2024 08:03:49.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:03:50.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:03:54.000 GMT+0100,1.28052,1.28052,1.28050,1.28050,2.7000000000000006
01.08.2024 08:03:55.000 GMT+0100,1.28049,1.28050,1.28049,1.28050,1.8
01.08.2024 08:03:56.000 GMT+0100,1.28050,1.28050,1.28050,1.28050,0.9
01.08.2024 08:03:59.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:04:01.000 GMT+0100,1.28051,1.28051,1.28051,1.28051,0.9
01.08.2024 08:04:03.000 GMT+0100,1.28049,1.28049,1.28041,1.28041,12.6
01.08.2024 08:04:05.000 GMT+0100,1.28041,1.28041,1.28041,1.28041,2.7000000000000006
01.08.2024 08:04:06.000 GMT+0100,1.28041,1.28041,1.28041,1.28041,1.8
01.08.2024 08:04:07.000 GMT+0100,1.28042,1.28042,1.28042,1.28042,3.6
01.08.2024 08:04:08.000 GMT+0100,1.28042,1.28042,1.28040,1.28040,3.6
01.08.2024 08:04:10.000 GMT+0100,1.28041,1.28048,1.28041,1.28048,4.5
01.08.2024 08:04:11.000 GMT+0100,1.28047,1.28047,1.28041,1.28041,3.6
01.08.2024 08:04:12.000 GMT+0100,1.28041,1.28042,1.28041,1.28042,3.6
01.08.2024 08:04:14.000 GMT+0100,1.28041,1.28041,1.28040,1.28040,1.8
01.08.2024 08:04:16.000 GMT+0100,1.28040,1.28040,1.28040,1.28040,0.9
01.08.2024 08:04:17.000 GMT+0100,1.28042,1.28042,1.28042,1.28042,0.9
01.08.2024 08:04:20.000 GMT+0100,1.28041,1.28041,1.28041,1.28041,1.8
01.08.2024 08:04:21.000 GMT+0100,1.28041,1.28041,1.28041,1.28041,1.8
01.08.2024 08:04:22.000 GMT+0100,1.28041,1.28041,1.28041,1.28041,1.8
01.08.2024 08:04:23.000 GMT+0100,1.28040,1.28040,1.28040,1.28040,1.8
01.08.2024 08:04:24.000 GMT+0100,1.28040,1.28040,1.28037,1.28037,4.500000000000001
01.08.2024 08:04:25.000 GMT+0100,1.28039,1.28039,1.28037,1.28038,12.6
01.08.2024 08:04:27.000 GMT+0100,1.28040,1.28040,1.28040,1.28040,1.8
01.08.2024 08:04:28.000 GMT+0100,1.28039,1.28040,1.28039,1.28039,5.400000000000001
01.08.2024 08:04:29.000 GMT+0100,1.28040,1.28040,1.28040,1.28040,2.25
01.08.2024 08:04:31.000 GMT+0100,1.28039,1.28040,1.28039,1.28039,3.6
01.08.2024 08:04:32.000 GMT+0100,1.28039,1.28040,1.28039,1.28040,8.1
01.08.2024 08:04:33.000 GMT+0100,1.28038,1.28040,1.28038,1.28039,5.400000000000001
01.08.2024 08:04:34.000 GMT+0100,1.28039,1.28039,1.28038,1.28038,5.400000000000001
01.08.2024 08:04:35.000 GMT+0100,1.28040,1.28040,1.28038,1.28039,4.5
01.08.2024 08:04:36.000 GMT+0100,1.28039,1.28039,1.28038,1.28039,7.2
01.08.2024 08:04:37.000 GMT+0100,1.28039,1.28039,1.28030,1.28030,12.24
01.08.2024 08:04:38.000 GMT+0100,1.28031,1.28031,1.28031,1.28031,0.9
01.08.2024 08:04:39.000 GMT+0100,1.28024,1.28024,1.28022,1.28022,8.64
01.08.2024 08:04:41.000 GMT+0100,1.28021,1.28022,1.28021,1.28021,5.400000000000001
01.08.2024 08:04:43.000 GMT+0100,1.28022,1.28022,1.28021,1.28021,5.400000000000001
01.08.2024 08:04:44.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,0.9
01.08.2024 08:04:45.000 GMT+0100,1.28020,1.28020,1.28020,1.28020,1.8
01.08.2024 08:04:54.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,0.9
01.08.2024 08:05:00.000 GMT+0100,1.28019,1.28019,1.28019,1.28019,0.9
01.08.2024 08:05:02.000 GMT+0100,1.28018,1.28020,1.28018,1.28020,2.7000000000000006
01.08.2024 08:05:06.000 GMT+0100,1.28020,1.28020,1.28020,1.28020,0.9
01.08.2024 08:05:07.000 GMT+0100,1.28020,1.28020,1.28020,1.28020,1.8
01.08.2024 08:05:08.000 GMT+0100,1.28019,1.28021,1.28019,1.28021,1.8
01.08.2024 08:05:11.000 GMT+0100,1.28020,1.28020,1.28020,1.28020,0.9
01.08.2024 08:05:16.000 GMT+0100,1.28019,1.28019,1.28019,1.28019,1.8
01.08.2024 08:05:30.000 GMT+0100,1.28018,1.28018,1.28018,1.28018,1.8
01.08.2024 08:05:33.000 GMT+0100,1.28020,1.28020,1.28019,1.28019,3.6
01.08.2024 08:05:34.000 GMT+0100,1.28018,1.28019,1.28018,1.28019,4.05
01.08.2024 08:05:35.000 GMT+0100,1.28020,1.28020,1.28020,1.28020,0.9
01.08.2024 08:05:39.000 GMT+0100,1.28017,1.28017,1.28012,1.28012,11.7
01.08.2024 08:05:40.000 GMT+0100,1.28011,1.28011,1.28007,1.28007,4.500000000000001
01.08.2024 08:05:41.000 GMT+0100,1.28007,1.28007,1.28004,1.28005,5.85
01.08.2024 08:05:42.000 GMT+0100,1.28004,1.28005,1.28003,1.28004,3.6
01.08.2024 08:05:43.000 GMT+0100,1.28005,1.28005,1.28004,1.28004,3.6
01.08.2024 08:05:44.000 GMT+0100,1.28007,1.28007,1.28007,1.28007,0.9
01.08.2024 08:05:45.000 GMT+0100,1.28007,1.28007,1.28007,1.28007,1.8
01.08.2024 08:05:46.000 GMT+0100,1.28003,1.28003,1.28002,1.28002,2.7000000000000006
01.08.2024 08:05:47.000 GMT+0100,1.28004,1.28004,1.28004,1.28004,3.6
01.08.2024 08:05:49.000 GMT+0100,1.28003,1.28004,1.28003,1.28003,3.6
01.08.2024 08:05:50.000 GMT+0100,1.28003,1.28003,1.28003,1.28003,0.9
01.08.2024 08:05:54.000 GMT+0100,1.28004,1.28004,1.28004,1.28004,0.9
01.08.2024 08:05:55.000 GMT+0100,1.28004,1.28004,1.28003,1.28004,2.7000000000000006
01.08.2024 08:05:56.000 GMT+0100,1.28003,1.28007,1.28003,1.28006,3.6
01.08.2024 08:05:57.000 GMT+0100,1.28002,1.28004,1.28002,1.28004,1.8
01.08.2024 08:05:58.000 GMT+0100,1.28004,1.28004,1.28003,1.28003,2.7000000000000006
01.08.2024 08:06:00.000 GMT+0100,1.28004,1.28004,1.28004,1.28004,0.9
01.08.2024 08:06:02.000 GMT+0100,1.28004,1.28004,1.28004,1.28004,0.9
01.08.2024 08:06:04.000 GMT+0100,1.28004,1.28005,1.28004,1.28005,3.6
01.08.2024 08:06:05.000 GMT+0100,1.28009,1.28009,1.28006,1.28006,3.6
01.08.2024 08:06:07.000 GMT+0100,1.28009,1.28009,1.28009,1.28009,0.9
01.08.2024 08:06:10.000 GMT+0100,1.28009,1.28009,1.28009,1.28009,0.9
01.08.2024 08:06:11.000 GMT+0100,1.28011,1.28011,1.28011,1.28011,0.9
01.08.2024 08:06:13.000 GMT+0100,1.28012,1.28012,1.28012,1.28012,0.9
01.08.2024 08:06:34.000 GMT+0100,1.28013,1.28018,1.28013,1.28018,4.5
01.08.2024 08:06:42.000 GMT+0100,1.28013,1.28016,1.28013,1.28016,2.7000000000000006
01.08.2024 08:06:43.000 GMT+0100,1.28018,1.28018,1.28018,1.28018,0.9
01.08.2024 08:06:44.000 GMT+0100,1.28013,1.28013,1.28013,1.28013,1.8
01.08.2024 08:06:46.000 GMT+0100,1.28012,1.28012,1.28011,1.28011,1.8
01.08.2024 08:06:49.000 GMT+0100,1.28013,1.28013,1.28013,1.28013,0.9
01.08.2024 08:06:50.000 GMT+0100,1.28012,1.28012,1.28012,1.28012,1.8
01.08.2024 08:06:53.000 GMT+0100,1.28011,1.28011,1.28011,1.28011,0.9
01.08.2024 08:06:55.000 GMT+0100,1.28014,1.28014,1.28013,1.28013,3.6
01.08.2024 08:06:56.000 GMT+0100,1.28013,1.28013,1.28013,1.28013,0.9
01.08.2024 08:07:00.000 GMT+0100,1.28009,1.28009,1.28009,1.28009,1.89
01.08.2024 08:07:01.000 GMT+0100,1.28009,1.28011,1.28009,1.28011,3.6
01.08.2024 08:07:02.000 GMT+0100,1.28012,1.28012,1.28012,1.28012,0.9
01.08.2024 08:07:07.000 GMT+0100,1.28010,1.28010,1.28010,1.28010,0.9
01.08.2024 08:07:09.000 GMT+0100,1.28011,1.28013,1.28011,1.28013,3.6
01.08.2024 08:07:10.000 GMT+0100,1.28016,1.28018,1.28014,1.28014,3.6
01.08.2024 08:07:11.000 GMT+0100,1.28016,1.28016,1.28013,1.28013,2.7000000000000006
01.08.2024 08:07:12.000 GMT+0100,1.28011,1.28011,1.28011,1.28011,0.9
01.08.2024 08:07:13.000 GMT+0100,1.28018,1.28020,1.28018,1.28020,12.600000000000001
01.08.2024 08:07:14.000 GMT+0100,1.28021,1.28021,1.28020,1.28020,4.95
01.08.2024 08:07:18.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,1.35
01.08.2024 08:07:19.000 GMT+0100,1.28020,1.28020,1.28020,1.28020,3.6
01.08.2024 08:07:20.000 GMT+0100,1.28019,1.28021,1.28019,1.28020,9.9
01.08.2024 08:07:21.000 GMT+0100,1.28022,1.28022,1.28022,1.28022,0.9
01.08.2024 08:07:24.000 GMT+0100,1.28022,1.28022,1.28021,1.28021,3.6
01.08.2024 08:07:27.000 GMT+0100,1.28022,1.28022,1.28021,1.28021,2.7000000000000006
01.08.2024 08:07:28.000 GMT+0100,1.28022,1.28022,1.28021,1.28022,2.7000000000000006
01.08.2024 08:07:29.000 GMT+0100,1.28022,1.28022,1.28021,1.28022,2.7000000000000006
01.08.2024 08:07:30.000 GMT+0100,1.28022,1.28022,1.28021,1.28021,2.7000000000000006
01.08.2024 08:07:31.000 GMT+0100,1.28022,1.28022,1.28022,1.28022,1.8
01.08.2024 08:07:32.000 GMT+0100,1.28022,1.28022,1.28022,1.28022,0.9
01.08.2024 08:07:33.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,0.9
01.08.2024 08:07:35.000 GMT+0100,1.28021,1.28021,1.28019,1.28019,1.8
01.08.2024 08:07:39.000 GMT+0100,1.28019,1.28019,1.28019,1.28019,0.9
01.08.2024 08:07:40.000 GMT+0100,1.28019,1.28019,1.28019,1.28019,2.7000000000000006
01.08.2024 08:07:41.000 GMT+0100,1.28019,1.28020,1.28019,1.28019,7.2
01.08.2024 08:07:42.000 GMT+0100,1.28019,1.28019,1.28019,1.28019,2.7
01.08.2024 08:07:43.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,2.25
01.08.2024 08:07:48.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,0.12
01.08.2024 08:07:49.000 GMT+0100,1.28023,1.28031,1.28023,1.28030,4.89
01.08.2024 08:07:50.000 GMT+0100,1.28032,1.28036,1.28031,1.28036,3.81
01.08.2024 08:07:51.000 GMT+0100,1.28036,1.28036,1.28034,1.28034,1.9200000000000002
01.08.2024 08:07:52.000 GMT+0100,1.28035,1.28035,1.28030,1.28030,2.01
01.08.2024 08:07:53.000 GMT+0100,1.28030,1.28030,1.28030,1.28030,0.12
01.08.2024 08:07:56.000 GMT+0100,1.28032,1.28032,1.28032,1.28032,0.12
01.08.2024 08:07:57.000 GMT+0100,1.28031,1.28031,1.28031,1.28031,1.89
01.08.2024 08:08:00.000 GMT+0100,1.28031,1.28034,1.28031,1.28034,1.2299999999999998
01.08.2024 08:08:01.000 GMT+0100,1.28034,1.28037,1.28034,1.28037,2.3400000000000003
01.08.2024 08:08:02.000 GMT+0100,1.28036,1.28036,1.28036,1.28036,1.89
01.08.2024 08:08:06.000 GMT+0100,1.28031,1.28031,1.28031,1.28031,7.199999999999999
01.08.2024 08:08:07.000 GMT+0100,1.28031,1.28037,1.28031,1.28037,2.79
01.08.2024 08:08:08.000 GMT+0100,1.28038,1.28038,1.28038,1.28038,0.9
01.08.2024 08:08:11.000 GMT+0100,1.28036,1.28037,1.28033,1.28037,15.48
01.08.2024 08:08:12.000 GMT+0100,1.28037,1.28037,1.28037,1.28037,0.9
01.08.2024 08:08:14.000 GMT+0100,1.28033,1.28033,1.28031,1.28031,3.1500000000000004
01.08.2024 08:08:17.000 GMT+0100,1.28030,1.28030,1.28030,1.28030,2.25
01.08.2024 08:08:18.000 GMT+0100,1.28030,1.28030,1.28030,1.28030,2.7000000000000006
01.08.2024 08:08:21.000 GMT+0100,1.28029,1.28029,1.28022,1.28022,3.1500000000000004
01.08.2024 08:08:24.000 GMT+0100,1.28025,1.28027,1.28025,1.28027,4.5
01.08.2024 08:08:25.000 GMT+0100,1.28029,1.28029,1.28029,1.28029,0.9
01.08.2024 08:08:26.000 GMT+0100,1.28027,1.28027,1.28022,1.28022,1.8
01.08.2024 08:08:27.000 GMT+0100,1.28020,1.28021,1.28019,1.28021,3.6
01.08.2024 08:08:28.000 GMT+0100,1.28021,1.28021,1.28019,1.28019,2.79
01.08.2024 08:08:29.000 GMT+0100,1.28018,1.28018,1.28018,1.28018,1.8
01.08.2024 08:08:31.000 GMT+0100,1.28014,1.28014,1.28014,1.28014,0.9
01.08.2024 08:08:32.000 GMT+0100,1.28013,1.28013,1.28012,1.28012,2.7000000000000006
01.08.2024 08:08:34.000 GMT+0100,1.28015,1.28017,1.28015,1.28017,2.7000000000000006
01.08.2024 08:08:41.000 GMT+0100,1.28015,1.28017,1.28011,1.28011,7.29
01.08.2024 08:08:42.000 GMT+0100,1.28014,1.28015,1.28014,1.28015,1.8
01.08.2024 08:08:43.000 GMT+0100,1.28015,1.28015,1.28015,1.28015,1.8
01.08.2024 08:08:45.000 GMT+0100,1.28016,1.28016,1.28014,1.28014,1.8
01.08.2024 08:08:46.000 GMT+0100,1.28013,1.28015,1.28013,1.28015,4.5
01.08.2024 08:08:47.000 GMT+0100,1.28016,1.28016,1.28013,1.28016,5.4
01.08.2024 08:08:50.000 GMT+0100,1.28016,1.28016,1.28016,1.28016,0.9
01.08.2024 08:08:55.000 GMT+0100,1.28015,1.28015,1.28014,1.28014,3.1500000000000004
01.08.2024 08:08:56.000 GMT+0100,1.28014,1.28015,1.28014,1.28014,4.5
01.08.2024 08:08:58.000 GMT+0100,1.28015,1.28015,1.28015,1.28015,0.9
01.08.2024 08:09:00.000 GMT+0100,1.28015,1.28015,1.28011,1.28011,4.5
01.08.2024 08:09:01.000 GMT+0100,1.28014,1.28016,1.28014,1.28016,2.7900000000000005
01.08.2024 08:09:03.000 GMT+0100,1.28014,1.28014,1.28014,1.28014,1.8
01.08.2024 08:09:04.000 GMT+0100,1.28015,1.28016,1.28015,1.28015,2.7000000000000006
01.08.2024 08:09:08.000 GMT+0100,1.28017,1.28017,1.28017,1.28017,1.8
01.08.2024 08:09:10.000 GMT+0100,1.28019,1.28021,1.28019,1.28021,2.79
01.08.2024 08:09:12.000 GMT+0100,1.28025,1.28025,1.28025,1.28025,0.9
01.08.2024 08:09:14.000 GMT+0100,1.28024,1.28024,1.28024,1.28024,0.9
01.08.2024 08:09:18.000 GMT+0100,1.28025,1.28025,1.28025,1.28025,0.9
01.08.2024 08:09:19.000 GMT+0100,1.28028,1.28028,1.28027,1.28027,1.8
01.08.2024 08:09:21.000 GMT+0100,1.28026,1.28026,1.28026,1.28026,2.79
01.08.2024 08:09:22.000 GMT+0100,1.28025,1.28025,1.28021,1.28022,4.5
01.08.2024 08:09:23.000 GMT+0100,1.28021,1.28021,1.28021,1.28021,0.9
01.08.2024 08:09:24.000 GMT+0100,1.28022,1.28022,1.28022,1.28022,1.8
01.08.2024 08:09:25.000 GMT+0100,1.28022,1.28022,1.28022,1.28022,0.9900000000000001
01.08.2024 08:09:26.000 GMT+0100,1.28021,1.28022,1.28021,1.28022,1.8
01.08.2024 08:09:32.000 GMT+0100,1.28023,1.28023,1.28023,1.28023,0.9900000000000001
01.08.2024 08:09:33.000 GMT+0100,1.28024,1.28024,1.28024,1.28024,0.9900000000000001
01.08.2024 08:09:34.000 GMT+0100,1.28024,1.28024,1.28019,1.28019,2.8200000000000003
01.08.2024 08:09:39.000 GMT+0100,1.28026,1.28027,1.28026,1.28027,2.91
01.08.2024 08:09:40.000 GMT+0100,1.28026,1.28026,1.28024,1.28024,2.88
01.08.2024 08:09:49.000 GMT+0100,1.28024,1.28024,1.28023,1.28023,2.25
01.08.2024 08:09:50.000 GMT+0100,1.28025,1.28025,1.28025,1.28025,2.34
01.08.2024 08:09:52.000 GMT+0100,1.28026,1.28026,1.28025,1.28025,1.1099999999999999
01.08.2024 08:09:53.000 GMT+0100,1.28025,1.28026,1.28024,1.28026,2.34
01.08.2024 08:09:54.000 GMT+0100,1.28024,1.28026,1.28024,1.28026,6.929999999999999
01.08.2024 08:09:55.000 GMT+0100,1.28025,1.28025,1.28025,1.28025,0.9900000000000001
01.08.2024 08:09:56.000 GMT+0100,1.28026,1.28026,1.28026,1.28026,2.79
01.08.2024 08:09:58.000 GMT+0100,1.28029,1.28031,1.28029,1.28031,4.23
01.08.2024 08:09:59.000 GMT+0100,1.28029,1.28029,1.28029,1.28029,1.89
01.08.2024 08:10:00.000 GMT+0100,1.28029,1.28029,1.28028,1.28028,1.8
01.08.2024 08:10:01.000 GMT+0100,1.28026,1.28027,1.28026,1.28027,2.88
01.08.2024 08:10:02.000 GMT+0100,1.28026,1.28026,1.28026,1.28026,1.89
01.08.2024 08:10:03.000 GMT+0100,1.28028,1.28028,1.28027,1.28027,2.01
01.08.2024 08:10:04.000 GMT+0100,1.28027,1.28027,1.28020,1.28020,4.140000000000001
01.08.2024 08:10:06.000 GMT+0100,1.28018,1.28020,1.28018,1.28019,4.68
01.08.2024 08:10:07.000 GMT+0100,1.28018,1.28018,1.28018,1.28018,0.9
01.08.2024 08:10:08.000 GMT+0100,1.28017,1.28017,1.28017,1.28017,1.8
01.08.2024 08:10:15.000 GMT+0100,1.28019,1.28020,1.28018,1.28020,5.04
01.08.2024 08:10:16.000 GMT+0100,1.28021,1.28021,1.28020,1.28020,4.5
01.08.2024 08:10:17.000 GMT+0100,1.28020,1.28021,1.28019,1.28019,7.6499999999999995
01.08.2024 08:10:18.000 GMT+0100,1.28023,1.28023,1.28023,1.28023,1.8
01.08.2024 08:10:20.000 GMT+0100,1.28021,1.28021,1.28020,1.28020,5.400000000000001
01.08.2024 08:10:21.000 GMT+0100,1.28019,1.28019,1.28018,1.28018,4.05
01.08.2024 08:10:22.000 GMT+0100,1.28019,1.28019,1.28018,1.28018,4.140000000000001
01.08.2024 08:10:24.000 GMT+0100,1.28019,1.28019,1.28017,1.28017,3.1500000000000004
01.08.2024 08:10:25.000 GMT+0100,1.28019,1.28019,1.28018,1.28018,3.1500000000000004
01.08.2024 08:10:26.000 GMT+0100,1.28018,1.28018,1.28017,1.28018,4.68
01.08.2024 08:10:27.000 GMT+0100,1.28020,1.28020,1.28018,1.28018,1.8900000000000001
01.08.2024 08:10:28.000 GMT+0100,1.28023,1.28027,1.28023,1.28027,7.74
01.08.2024 08:10:36.000 GMT+0100,1.28030,1.28030,1.28030,1.28030,1.8
01.08.2024 08:10:44.000 GMT+0100,1.28027,1.28028,1.28027,1.28027,7.29
